,id,texto,etiqueta_final,texto_ed,etiqueta_etapa0
9807,9808,"desde la 12 horas que solicito ayuda y no la obtuve. vivo en martínez, recién ahora descubro por qué no puedo contactarme con el 107 ni con el 109.  pude hacerlo a través del 4711-2800. quedaron en avisarme. 12,30 me llama la misma sta. que me tomó el pedido para pedirme mi dirección particular porque antes de ir a ver al am debían pasar por casa. no entiendo el motivo de este requisito.
desde las 14,30 intenté saber qué pasaba, gentilmente me pasaron con desarrollo social, al principio me indicaron que no podían hacer nada pero insistí que podían comunicarse con el 109 para saber qué pasó. el sr. (no recuerdo su nombre) del interno 4417 estaba tomando los datos, se cortó la comunicación y cuando logro comunicarme nuevamente había un contestador que no admitía mensaje. mandé mail por ayuda y lo pasaron a adultos mayores, tal vez me respondan ""el lunes"". dios quiera que esto sea una falsa alarma y que la vida de esta persona no esté en peligro. el am aún sigue sin responder y, siendo las 16 horas tampoco pude comunicarme con la patrulla",NEGATIVO,_digit_ solicito ayuda obtuve vivo martinez recien descubro contactarme _digit_ _digit_ pude _digit_-_digit_ quedaron avisarme _digit_ _digit_ llama sta tomo pedido pedirme direccion particular am debian pasar casa entiendo motivo requisito _digit_ _digit_ intente pasaba gentilmente pasaron desarrollo social indicaron podian insisti podian comunicarse _digit_ paso sr recuerdo nombre interno _digit_ tomando datos corto comunicacion logro comunicarme nuevamente contestador admitia mensaje mande mail ayuda pasaron adultos mayores respondan lunes quiera falsa alarma vida persona peligro am responder _digit_ pude comunicarme patrulla,R
4578,4579,llamado,NO RELEVANTE,llamado,NR
12054,12055,"se ha vacunado, está preocupado por las necesidades de la gente del barrio, en lo que se refiere a alimentación.",NEUTRAL,vacunado preocupado necesidades gente barrio refiere alimentacion,NR
9702,9703,"charlamos, hizo referencia a no deprimirse!!! super responsable con la situación. quedamos para hablar el miércoles 13/5. hizo referencia a lo bien que le hace el llamado y que le parece genial que se haga.",POSITIVO,charlamos referencia deprimirse super responsable situacion quedamos hablar miercoles _digit_ _digit_ referencia llamado genial haga,R
10280,10281,"estan muy bien 
agradecen el llamado
ya se vacuno",POSITIVO,agradecen llamado vacuno,R
4021,4022,Se entrega  Cuadernillo Estimulación Cognitiva  II en domicilio 21/8/20.,NECESIDADES OPERATIVAS,entrega cuadernillo estimulacion cognitiva ii domicilio _digit_ _digit_ _digit_,NEC_OP
10005,10006,elena gardella necesita asistencia para hacer compras en supermercado ya que no puede salir de la casa. su celular es 1136322293,NEUTRAL,elena gardella necesita asistencia compras supermercado salir casa celular _digit_,NR
12876,12410,"11.30hs: como todas las semanas,la Sra Erna sigue sin necesitar nada de nosotros y siempre reitera su hartazgo de la cuarentena,me contó de su gran conformidad por la atención  que siempre recibió en el.Htal.de Vte.Lopez,ya que se atiende ahí por Pami.Hablo de política  y  de su desconformidad.",NEGATIVO,_digit_ _digit_hs semanas necesitar reitera hartazgo cuarentena conto conformidad atencion recibio htal vte lopez atiende pami hablo politica desconformidad,R
6083,6084,Charlamos mucho y esta bien sus hijos la asisten y hace videos llamadas con sus nietos,POSITIVO,charlamos hijos asisten videos llamadas nietos,R
11998,11999,"se encuentra n bien, sin ninguna novedad",POSITIVO,novedad,R
8182,8183,"LLamado hoy 7 de Agosto Esther Villegas.   La noto bien, cuenta sobre los hijos y desearía le alcance el bolsón de comida. NADIE PUEDE IR A RETIRAR EL BOLSO DE ALIMENTO: PIDE AYUDa PARA ESTE RETIRO",NECESIDADES OPERATIVAS,llamado _digit_ agosto esther villegas noto hijos desearia alcance bolson comida retirar bolso alimento pide ayuda retiro,NEC_OP
6332,6333,Ayer y hoy no contesta la llamada.,NO RELEVANTE,contesta llamada,NR
3407,3408,"el dia de hoy 28/8, recibio el bolson alimentario",NECESIDADES OPERATIVAS,_digit_ _digit_ recibio bolson alimentario,NEC_OP
5696,5697,Se entrega Cuadernillo Estimulación Cognitiva I y II en domicilio 14/8/20.,NECESIDADES OPERATIVAS,entrega cuadernillo estimulacion cognitiva ii domicilio _digit_ _digit_ _digit_,NEC_OP
4276,4277,"Hable con Mary de Pami y me recomendo que  tramite un rechazo conformado para poder conseguir otra endocrinologa,  asi que Susi fue a hacer el tramite  en a la clinica de los Olivos y se lo resolvieron ,pasamos la documentacion a Mary y ella lo va resolver, mañana le entregan el bolson",NECESIDADES OPERATIVAS,hable pami recomendo tramite rechazo conformado endocrinologa susi tramite clinica olivos resolvieron pasamos documentacion resolver manana entregan bolson,NEC_OP
10433,10434,"hable con pierina, es una mujer muy amable, tiene la ayuda de dos inquilinas que la acompañan y le hacen las compras. 
se encuentra muy bien, contenida.
le gusta hablar de dios, eso la hace estar en paz, tranquilidad.
saludos!",POSITIVO,hable mujer ayuda inquilinas acompanan compras contenida gusta hablar paz tranquilidad saludos,R
7712,7713,"les es necesario alimentos,por lo que yo solicite la entrega de alimentos en domicilio .",NECESIDADES OPERATIVAS,necesario alimentos solicite entrega alimentos domicilio,NEC_OP
1656,1657,Sin novedad,NO RELEVANTE,novedad,NR
2347,2348,INTENTO LLAMAR SIN EXITO (CONTESTADOR DIRECTO),NO RELEVANTE,llamar exito contestador directo,NR
3710,3711,"Estimada: Le hemos enviado un mail con respecto a la eximición de ABL. En cuanto a la tablet, hemos recibido la solicitud y en cuanto tengamos novedades al respecto, nos estaremos comunicando. Saludos!",NECESIDADES OPERATIVAS,estimada enviado mail eximicion abl tablet recibido solicitud novedades comunicando saludos,NEC_OP
4355,4356,SE LO LLAMO Y LE DEJE EN EL CONTESTADOR A LAS 18:13 HS,NO RELEVANTE,llamo deje contestador _digit_ _digit_ hs,NR
5087,5088,Pidió caja de alimentos,NECESIDADES OPERATIVAS,pidio caja alimentos,NEC_OP
7884,7885,"Hable con el Sr. le hice la encuesta. Me dijo que no sabía el mail, que le iba a pedir a su hija que se lo pase así el lunes cuando lo llamo me lo pasa. Lo encontré con buen estado de ánimo, siempre muy amable y agradecido por el llamado.",POSITIVO,hable sr hice encuesta sabia mail iba pedir hija pase lunes llamo pasa encontre animo agradecido llamado,R
11097,11098,"me comunico siendo las 16.00 horas. lidia se encuentra durmiendo, me informa el esposo. me dice que se encuentran bien, solo hace alguna compra en el barrio si necesitan. sus hijos están atentos a todas sus necesidades. agradece el llamado, y quedamos en comunicarnos la próxima semana, ya que me dice no necesitar nada en particular.",POSITIVO,comunico _digit_ _digit_ durmiendo informa esposo encuentran compra barrio necesitan hijos atentos necesidades agradece llamado quedamos comunicarnos proxima semana necesitar particular,R
11554,11555,no responde.,NO RELEVANTE,responde,NR
1019,1020,"Estan mal colocados los numeros de telefono, ya que fijo y celular estan juntos",NO RELEVANTE,colocados numeros telefono fijo celular juntos,NR
4703,4704,Sin novedad,NO RELEVANTE,novedad,NR
1028,1029,-,NO RELEVANTE,-,NR
4086,4087,Buen estado de animo,POSITIVO,animo,R
2670,2671,"Adriana no estaba pero hablé con su papá Carlos.  Me dijo que se encuentran todos bien.
Hablé también con Luz, la nieta de Adriana, quien fue alumna mía en el maternal.",POSITIVO,hable papa carlos encuentran hable luz nieta alumna maternal,R
12205,12206,segundo llamado 07/04 11.56 hs atendió el contestador,NO RELEVANTE,llamado _digit_ _digit_ _digit_ _digit_ hs atendio contestador,NR
291,292,"Adulto Mayor se encuentra bien de salud, solicite por mail caja de alimentos para el adulto mayor y la dirección correcta es Ramón Castro 4437 Munro y el teléfono correcto es 1563733041",NECESIDADES OPERATIVAS,adulto salud solicite mail caja alimentos adulto direccion correcta castro _digit_ munro telefono correcto _digit_,NEC_OP
138,139,"en el día de la fecha se logro la comunicación con jorge ,mantuvimos una charla amena , se hablo mucho de cocina , y aproveche para darle recetas económicas y sencillas de preparar",NEUTRAL,fecha logro comunicacion jorge mantuvimos charla hablo cocina aproveche darle recetas economicas sencillas preparar,NR
2003,2004,Hablamos con la esposa de Jose Luis y necesita que le acerquen la caja de alimentos y limpieza porque cada vez que va l comedor de Berutti ya no hay mas para retirar. Eso la tiene muy angustiada,NECESIDADES OPERATIVAS,hablamos esposa luis necesita acerquen caja alimentos limpieza comedor berutti retirar angustiada,NEC_OP
6590,6591,"Llamo a AM, me comenta que en el día de hoy solicito la caja de alimentos y le indicaron que le iban a devolver el llamado. Me comenta acerca de su salud, y me indica que el medico de cabecera le esta indicando que un voluntario vaya con los  Datos Personales de AM, para que le puedan dar las recetas para así poder adquirir los medicamentos. Pactamos un llamado próximo para estos días, agradece por la llamada y finaliza la misma. Informo via e-mail a la municipalidad.",NECESIDADES OPERATIVAS,llamo am comenta solicito caja alimentos indicaron iban devolver llamado comenta acerca salud indica medico cabecera indicando voluntario datos personales am puedan recetas adquirir medicamentos pactamos llamado agradece llamada finaliza via e-mail municipalidad,NEC_OP
10967,10968,"lo llame varias veces y no puedo comunicarme, voy a seguir intentando",NO RELEVANTE,llame comunicarme seguir intentando,NR
12194,12195,se tuvo que medicar por que se sintió agitada por los exámenes. estuvo en el hospital desde las 7:30 para hacerse un análisis de hematología y regresaron a las 11:30.  ambos se encuentran bien. las citas con el doctor que tenían fueron postergadas. quedamos en hablar la semana que viene.,POSITIVO,medicar sintio agitada examenes hospital _digit_ _digit_ hacerse analisis hematologia regresaron _digit_ _digit_ encuentran citas doctor postergadas quedamos hablar semana viene,R
12154,12155,"se pasa teléfono de farmacias la perla y galvagni para que consulte por aplicación de la vacuna. y de hospital centrangolo dice que tiene turno con medico, se pide que llame para confirmarlo antes de salir de su casa. agradecida porque retiro bolsón de alimentos.",POSITIVO,pasa telefono farmacias perla galvagni consulte aplicacion vacuna hospital centrangolo turno medico pide llame confirmarlo salir casa agradecida retiro bolson alimentos,R
5575,5576,llamado tefonico ameno,NO RELEVANTE,llamado tefonico ameno,NR
3869,3870,Charla varios,NEUTRAL,charla,NR
4246,4247,Leticia se encuentra bien. Hablamos de todo un poco.,POSITIVO,hablamos,R
12091,12092,se la comunica para informar acerca de las fechas de vacunación.,NEUTRAL,comunica informar acerca fechas vacunacion,NR
8515,8516,Se encuentra bien y sin necesidades por el momento. Se pacta llamado dentro de unos dias.,POSITIVO,necesidades pacta llamado,R
9425,9426,"14-4 se pacta nuevo llamado para la semana que viene.
concreté llamado el día 22 y hoy 30-4. se encuentra bien. no necesita nada por el momento",POSITIVO,_digit_-_digit_ pacta llamado semana viene concrete llamado _digit_ _digit_-_digit_ necesita,R
831,832,"Se le envía toda la información necesaria respecto de la asistencia alimentaria al voluntario, vía mail.",NECESIDADES OPERATIVAS,envia informacion necesaria asistencia alimentaria voluntario via mail,NEC_OP
8225,8226,Todo en orden,POSITIVO,orden,R
5776,5777,6/7/20 Llama y no contesta o sale el contestador.  Pruebo llamar nuevamente en el transcurso de la semana.,NO RELEVANTE,_digit_ _digit_ _digit_ llama contesta sale contestador pruebo llamar nuevamente transcurso semana,NR
9623,9624,aviso de entraga de alimentos,POSITIVO,aviso entraga alimentos,R
2625,2626,"Llamada semanal para conocer que se encontraba haciendo y cómo estaba, etc.",NO RELEVANTE,llamada semanal encontraba,NR
8095,8096,No contesta los teléfonos,NO RELEVANTE,contesta telefonos,NR
3282,3283,"7/7/20, la sra. Maria se encuentra muy bien, con contencion y atencion por parte de su hijo, dijo que  no hace falta que la vuelva a llamar que hay otras personas que necesitan mas",POSITIVO,_digit_ _digit_ _digit_ contencion atencion hijo falta vuelva llamar personas necesitan,R
2541,2542,EL 07/08/2020 SE ENTREGO ALIMENTOS EN DOMICILIO,NECESIDADES OPERATIVAS,_digit_ _digit_ _digit_ entrego alimentos domicilio,NEC_OP
4795,4796,"Recién puedo comunicarme luego de unas semanas díficiles de trabajo y complicaciones de salud en la familia. Ema está bien, no recibió la cja el 8 de Julio. Pido nuevamente. También le vendría muy bien la tablet de ANSES que están repartiendo, ya que no tiene manera de realizar tramites que todos deben ser online, como pedir permiso para circular, tramites bancarios, etc.",NECESIDADES OPERATIVAS,recien comunicarme semanas dificiles trabajo complicaciones salud familia recibio cja _digit_ julio pido nuevamente vendria tablet anses repartiendo tramites online pedir permiso circular tramites bancarios,NEC_OP
1437,1438,Se encuentra muy bien. Pidió que le gestioné la caja de comida.,NECESIDADES OPERATIVAS,pidio gestione caja comida,NEC_OP
4737,4738,"retiro la caja de alimentos ,se encuentra bien",NECESIDADES OPERATIVAS,retiro caja alimentos,NEC_OP
12126,12127,se llamo todo esta bien ahi  lloviendo pero todo bien . cansadas del encierro con ganas de salir  y con esperanza en que no va a ser fuerte aca el coronavirus,POSITIVO,llamo lloviendo cansadas encierro ganas salir esperanza fuerte aca coronavirus,R
7550,7551,"con norma hablamos hoy, ella esta asistida por su hija.
por esa razon los llamados son muy esporadicos. ella tiene mi celu por cualquier urgencia que se le presente",NEUTRAL,hablamos asistida hija razon llamados esporadicos urgencia presente,NR
7120,7121,SE ENTREGO ALIMENTOS EN DOMICILIO EL 24/07/2020,NECESIDADES OPERATIVAS,entrego alimentos domicilio _digit_ _digit_ _digit_,NEC_OP
3344,3345,Sin novedad,NO RELEVANTE,novedad,NR
9209,9210,"esta haciendo mandados,se encuentra muy bien.me atendio su esposa maria cristina !!!",POSITIVO,mandados atendio esposa,R
3401,3402,Están bien de salud. Hace ella mismas las compras. Tiene familia que la asiste. Le recordé el número 147 de atención al vecino (ya conoce este canal de atención),POSITIVO,salud compras familia asiste recorde numero _digit_ atencion vecino conoce canal atencion,R
1587,1588,Me pude comunicar con la Sra. Me pasó su correo electrónico que faltaba en la encuesta.,NO RELEVANTE,pude comunicar paso correo electronico faltaba encuesta,NR
